name,year,selling_price,km_driven,owner,mileage(km/ltr/kg),engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,price_category
Toyota Innova Crysta 2.4 ZX AT,1.557173568899505,2300000,0.000423223309394456,0.0,0.3257142857142857,0.5936241610738254,1.5644900405728668,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Maruti 800 AC,-3.878381357200717,80000,0.011149964244196883,0.0,0.38333333333333336,0.057718120805369116,-1.527135035841091,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 Asta 1.4 CRDi (Diesel),-1.0311859197196485,320000,0.057191915460402566,2.0,0.5476190476190476,0.25906040268456376,-0.0444083228744836,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Honda Civic 1.8 V MT,-1.548857817443479,375000,0.04236427198812433,4.0,0.3214285714285714,0.3942953020134228,1.0746307057795597,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Eeco 5 Seater AC BSIV,0.780665722313759,400000,0.05083721111514047,0.0,0.3659523809523809,0.19194630872483223,-0.5199999100524519,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Xylo E8 ABS Airbag,-0.772349970857733,600000,0.09743837631372922,0.0,0.3333333333333333,0.6288590604026845,0.5710631428852402,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Renault KWID 1.0 RXT Optional,0.5218297734518437,315000,0.025418393734092055,2.0,0.5478571428571428,0.12583892617449663,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
BMW 3 Series 320d Highline,-0.5135140219958177,1100000,0.033891332861108195,2.0,0.3826190476190476,0.46006711409395973,2.5014054673134645,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Maruti Swift Dzire VDi,-1.0311859197196485,350000,0.08049249805969694,2.0,0.4595238095238095,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Eeco 5 Seater AC BSIV,0.5218297734518437,375000,0.05083721111514047,0.0,0.3659523809523809,0.19194630872483223,-0.5199999100524519,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Toyota Innova 2.5 GX (Diesel) 8 Seater,-0.2546780731339024,1050000,0.09193096588116872,2.0,0.3092857142857143,0.6275167785234899,0.2521370197188377,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Celerio VXI,0.26299382458992826,350000,0.012285338087217046,0.0,0.55,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Wagon R LX Minor,-1.0311859197196485,120000,0.05083721111514047,4.0,0.44999999999999996,0.14664429530201342,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra XUV500 W6 2WD,0.26299382458992826,819999,0.03812780242461626,0.0,0.38095238095238093,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 1.2 Asta Option,1.0395016711756744,700000,0.012708985043567853,0.0,0.4428571428571429,0.19228187919463088,-0.27297204447707196,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Celerio ZXI Optional AMT BSIV,1.0395016711756744,451999,0.012708985043567853,2.0,0.55,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
Hyundai Grand i10 Magna,0.5218297734518437,500000,0.023723805908688826,4.0,0.44999999999999996,0.19228187919463088,-0.2682161286052922,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Toyota Innova 2.5 VX (Diesel) 8 Seater,0.26299382458992826,1250000,0.03812780242461626,0.0,0.3092857142857143,0.6275167785234899,0.2521370197188377,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra TUV 300 T8,0.26299382458992826,500000,0.05083721111514047,0.0,0.44023809523809515,0.2916107382550335,0.2353514342890272,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift VDI BSIV,0.26299382458992826,490000,0.025418393734092055,0.0,0.6,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift Dzire ZDi,-1.548857817443479,200000,0.06227567893661225,2.0,0.4595238095238095,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Wagon R VXI BSIII,-0.5135140219958177,240000,0.014827219825321886,0.0,0.44999999999999996,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 1.2 Spotz,1.0395016711756744,655000,0.008260692001884382,0.0,0.4428571428571429,0.19228187919463088,-0.27297204447707196,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 Active 1.2 SX,1.0395016711756744,620000,0.01627863429777975,0.0,0.4092857142857143,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Swift VXI Windsong Limited edition,0.26299382458992826,450000,0.014827219825321886,2.0,0.48571428571428565,0.19228187919463088,-0.23716279556014255,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Wagon R LXI BS IV,0.004157875728012938,310000,0.014827219825321886,2.0,0.48833333333333334,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto LXi,-1.8076937663053945,150000,0.021181924170583986,4.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Chevrolet Beat Diesel LT,-0.5135140219958177,180000,0.05083721111514047,0.0,0.6057142857142858,0.10469798657718118,-0.9508299360842585,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Tata Indica Vista TDI LS,-0.772349970857733,150000,0.05083721111514047,0.0,0.4619047619047618,0.2620805369127517,-0.6039278372015052,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Ford Figo Diesel EXI,-0.772349970857733,160000,0.04744803546433401,2.0,0.47619047619047616,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra Scorpio EX,-0.2546780731339024,600000,0.02965486329760012,4.0,0.3333333333333333,0.6372483221476509,-0.4640479586197498,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Skoda Rapid 1.6 TDI Ambition Plus Alloy,-0.5135140219958177,380000,0.06142838502391063,0.0,0.4880952380952381,0.3268456375838926,0.33326734929625595,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Tata Indigo LX,-1.8076937663053945,120000,0.057191915460402566,0.0,0.40476190476190477,0.2620805369127517,-0.6039278372015052,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,-0.772349970857733,350000,0.21182305452844705,2.0,0.3092857142857143,0.6275167785234899,0.2512977404473471,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Tata Indigo TDI,-0.5135140219958177,135000,0.06185203198026144,0.0,0.4669047619047619,0.2620805369127517,-0.6039278372015052,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,1.0395016711756744,610000,0.004236045916551717,0.0,0.44999999999999996,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Volkswagen Polo 1.5 TDI Comfortline,1.557173568899505,260000,0.021181924170583986,0.0,0.4795238095238095,0.2932885906040268,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Xcent 1.2 VTVT S,0.780665722313759,500000,0.010590750261813818,0.0,0.4795238095238095,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Renault KWID 1.0,0.5218297734518437,220000,0.008472515480059785,0.0,0.5478571428571428,0.12583892617449663,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Honda Civic 1.8 S MT,-2.06652971516731,121000,0.02965486329760012,2.0,0.3214285714285714,0.3942953020134228,1.0746307057795597,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata Indigo CS eLX BS IV,0.780665722313759,350000,0.021181924170583986,0.0,0.5952380952380952,0.25906040268456376,-0.6316240531606926,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Audi Q3 35 TDI Quattro Technology,1.0395016711756744,2200000,0.010590750261813818,2.0,0.3611904761904762,0.45100671140939597,2.5014054673134645,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Hyundai i20 1.4 CRDi Asta,-0.772349970857733,280000,0.04236427198812433,2.0,0.5476190476190476,0.25906040268456376,-0.0444083228744836,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Tata Nexon 1.2 Revotron XZ Plus,1.557173568899505,919999,0.008472515480059785,0.0,0.40476190476190477,0.19261744966442954,0.4731472278780114,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 1.4 CRDi Asta,-0.772349970857733,320000,0.0656648545874187,0.0,0.5476190476190476,0.25906040268456376,-0.0444083228744836,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Ford Figo Diesel LXI,-0.5135140219958177,140000,0.02965486329760012,1.0,0.47619047619047616,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti SX4 VDI,-0.5135140219958177,310000,0.010590750261813818,2.0,0.5119047619047619,0.2093959731543624,-0.07797949373410497,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti 800 EX 5 Speed,-2.06652971516731,65000,0.05083721111514047,2.0,0.38333333333333336,0.057718120805369116,-1.527135035841091,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Chevrolet Enjoy TCDi LTZ 7 Seater,-0.2546780731339024,300000,0.03812780242461626,0.0,0.4333333333333333,0.2093959731543624,-0.49761912947937115,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Jaguar XE 2016-2019 2.0L Diesel Prestige,0.780665722313759,2711000,0.0038123989602009104,0.0,0.32380952380952377,0.46140939597315433,2.3895015644480604,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Lexus ES 300h,1.2983376200375896,5150000,0.008472515480059785,0.0,0.5326190476190477,0.6251677852348992,3.440279212354207,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Jaguar XF 2.0 Diesel Portfolio,0.780665722313759,3200000,0.019063689388829953,0.0,0.46023809523809517,0.46140939597315433,2.3895015644480604,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Tata Safari Storme EX,0.26299382458992826,503000,0.046600741551632394,0.0,0.3357142857142857,0.5218120805369127,1.5765197101308979,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Volvo XC40 D4 Inscription BSIV,1.2983376200375896,3800000,0.008472515480059785,0.0,0.42857142857142855,0.45134228187919456,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Toyota Camry 2.5 Hybrid,0.5218297734518437,2000000,0.02884527396401373,0.0,0.45619047619047615,0.6275167785234899,1.849565233122484,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
Maruti Wagon R LXI,-0.2546780731339024,225000,0.02471641072741877,0.0,0.5188095238095237,0.12550335570469798,-0.6864569655647409,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
Maruti Baleno Alpha 1.3,1.0395016711756744,740000,0.016444280257712916,0.0,0.6521428571428571,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Honda Jazz VX,0.5218297734518437,550000,0.023933087505126127,0.0,0.4333333333333333,0.1929530201342282,-0.08077709130573991,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
Toyota Innova 2.5 VX (Diesel) 7 Seater,-0.2546780731339024,750000,0.03360664210644045,2.0,0.3092857142857143,0.6275167785234899,0.2521370197188377,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2
Maruti Swift AMT VVT VXI,1.2983376200375896,650000,0.002380895894691534,0.0,0.5238095238095237,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
Toyota Etios VX,0.780665722313759,625000,0.010818672324330553,0.0,0.3995238095238095,0.2926174496644295,-0.07993781203424936,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2
Maruti Swift AMT ZXI,1.0395016711756744,600000,0.029561237320246594,0.0,0.5238095238095237,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Hyundai Grand i10 1.2 CRDi Sportz,0.780665722313759,450000,0.02384666352603056,0.0,0.5714285714285714,0.18859060402684566,-0.49286321360759144,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
BMW X4 M Sport X xDrive20d,1.2983376200375896,5400000,0.0031769285256747003,0.0,0.3995238095238095,0.46006711409395973,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
BMW X4 M Sport X xDrive20d,1.2983376200375896,5500000,0.0036005754820255067,0.0,0.3995238095238095,0.46006711409395973,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Honda Amaze V CVT Petrol BSIV,1.2983376200375896,779000,0.0029786617501025227,0.0,0.45238095238095233,0.1929530201342282,-0.0790985327627588,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2
Skoda Rapid 1.6 MPI AT Elegance,0.5218297734518437,645000,0.004659692872902524,0.0,0.3404761904761905,0.3268456375838926,0.33326734929625595,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Volvo V40 D3 R-Design,1.0395016711756744,2475000,0.0008468702657452627,0.0,0.4,0.4563758389261745,1.6341502201065812,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Mahindra XUV500 W8 2WD,-0.772349970857733,575000,0.046600741551632394,2.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Tata Xenon XT EX 4X2,0.004157875728012938,440000,0.046600741551632394,2.0,0.3211904761904762,0.5218120805369127,1.2992777907818587,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift VDI,-0.5135140219958177,380000,0.04236427198812433,2.0,0.5452380952380952,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Tata Manza Aura (ABS) Safire,-1.0311859197196485,140000,0.0494391761591828,1.0,0.3571428571428571,0.24966442953020132,-0.0444083228744836,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata Zest Quadrajet 1.3 75PS XE,0.26299382458992826,475000,0.010590750261813818,0.0,0.5464285714285714,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Xylo D2,-0.772349970857733,200000,0.084728967623205,4.0,0.30952380952380953,0.6258389261744965,0.0954715557072718,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Ldi BSIV,-1.0311859197196485,400000,0.07458770678207939,0.0,0.4238095238095238,0.2093959731543624,-0.4640479586197498,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,-1.548857817443479,425000,0.10591131544074535,4.0,0.3047619047619048,0.6275167785234899,0.29130338572172937,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Honda Amaze Anniversary Edition,0.26299382458992826,509999,0.03473862677380981,0.0,0.6142857142857143,0.2932885906040268,0.19618506828613552,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i10 Era 1.1 iTech SE,-1.0311859197196485,275000,0.033891332861108195,0.0,0.4716666666666666,0.15503355704697988,-0.6584809898483899,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Chevrolet Enjoy 1.3 TCDi LTZ 7,0.780665722313759,650000,0.01694545460707592,2.0,0.4333333333333333,0.2093959731543624,-0.4992976880223523,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Jeep Compass 2.0 Longitude Option BSIV,1.2983376200375896,1850000,0.005930633741954944,0.0,0.40714285714285714,0.44697986577181203,2.1936697344336027,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Renault Duster 4x4,0.004157875728012938,650000,0.05465003372229772,0.0,0.46952380952380945,0.2808724832214765,0.4717484290921939,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Fiat Punto EVO 1.3 Emotion,0.5218297734518437,360000,0.025418393734092055,2.0,0.4880952380952381,0.2093959731543624,0.0031508358433133153,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,1.0395016711756744,650000,0.03473862677380981,0.0,0.5173809523809524,0.2932885906040268,0.4765043449639736,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Land Rover Range Rover Evoque 2.2L Pure,-0.2546780731339024,2000000,0.03283221547023118,4.0,0.30238095238095236,0.5218120805369127,2.6888445046130167,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Chevrolet Enjoy 1.3 TCDi LTZ 7,0.780665722313759,675000,0.021181924170583986,2.0,0.4333333333333333,0.2093959731543624,-0.4992976880223523,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti 800 AC,-2.06652971516731,50000,0.01694545460707592,4.0,0.38333333333333336,0.057718120805369116,-1.527135035841091,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Wagon R VXI Opt 1.2,0.780665722313759,445000,0.016733631128900514,0.0,0.48857142857142855,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Elite i20 Sportz Plus Diesel,1.0395016711756744,750000,0.01694545460707592,0.0,0.5366666666666666,0.25906040268456376,-0.0790985327627588,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Swift VDI,-0.5135140219958177,425000,0.023723805908688826,2.0,0.5452380952380952,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i20 1.4 Asta Option,0.780665722313759,850000,0.022876511995987215,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Wagon R VXI BS IV,0.5218297734518437,400000,0.008472515480059785,2.0,0.48833333333333334,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Tata Indica V2 eLX,0.004157875728012938,200000,0.023679746625228343,2.0,0.5952380952380952,0.25906040268456376,-0.6319038129178562,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Honda Amaze SX i-DTEC,0.5218297734518437,550000,0.014827219825321886,0.0,0.6142857142857143,0.2932885906040268,0.19618506828613552,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Honda Brio V MT,-0.5135140219958177,250000,0.04109333111907191,2.0,0.4619047619047618,0.19261744966442954,-0.13393144516680713,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto 800 LXI,0.004157875728012938,206000,0.05083721111514047,2.0,0.5414285714285714,0.057718120805369116,-1.2389824859626748,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai EON Magna Plus,0.004157875728012938,290000,0.021181924170583986,0.0,0.5023809523809524,0.06375838926174496,-1.017972277803501,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata Nano Lx BSIV,-1.0311859197196485,45000,0.012878443826108175,1.0,0.6190476190476191,0.0,-1.583086987273793,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra XUV300 W8 Option Diesel BSIV,1.2983376200375896,1200000,0.006354280698305751,0.0,0.47619047619047616,0.2929530201342282,0.6549910700342934,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Nissan Sunny Diesel XL,-0.5135140219958177,220000,0.046600741551632394,4.0,0.5152380952380953,0.2808724832214765,-0.18988339659950929,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Mercedes-Benz New C-Class C 220 CDI Elegance AT,-1.548857817443479,515000,0.05083721111514047,2.0,0.35333333333333333,0.5097315436241611,2.1936697344336027,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
Maruti Alto LX,-1.0311859197196485,170000,0.04236427198812433,0.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Vdi BSIII,-1.0311859197196485,260000,0.05083721111514047,2.0,0.4238095238095238,0.2093959731543624,-0.4640479586197498,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Volkswagen Vento Diesel Highline,-0.5135140219958177,315000,0.05507368067864853,2.0,0.489047619047619,0.3268456375838926,0.3360649468678909,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto K10 2010-2014 VXI,-0.772349970857733,225000,0.032196745035704966,2.0,0.4980952380952381,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Volkswagen Jetta 2.0L TDI Comfortline,-0.5135140219958177,420000,0.046600741551632394,4.0,0.46023809523809517,0.45100671140939597,1.301236109082003,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Scorpio VLX 4WD AIRBAG BSIV,-0.772349970857733,525000,0.0406696841627211,0.0,0.2869047619047619,0.5218120805369127,0.7948709486160488,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift AMT ZDI,1.0395016711756744,670000,0.03812780242461626,0.0,0.6761904761904761,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Nissan Sunny Diesel XL,-0.5135140219958177,220000,0.046600741551632394,4.0,0.5152380952380953,0.2808724832214765,-0.18988339659950929,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Ford Figo Diesel Celebration Edition,-0.2546780731339024,250000,0.010590750261813818,0.0,0.47619047619047616,0.2600671140939598,-0.6570821910625724,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire VDi,-1.2900218685815639,229999,0.03812780242461626,2.0,0.4595238095238095,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire VDi,-1.2900218685815639,229999,0.06947767719457597,2.0,0.4595238095238095,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Honda Amaze EX i-Vtech,-0.2546780731339024,300000,0.05083721111514047,2.0,0.42857142857142855,0.19261744966442954,-0.13672904273844208,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti A-Star Vxi,-1.0311859197196485,165000,0.027960275472196896,2.0,0.45238095238095233,0.12550335570469798,-0.7130341424952745,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata New Safari DICOR 2.2 EX 4x4 BS IV,-1.0311859197196485,295000,0.10591131544074535,0.0,0.33166666666666667,0.5218120805369127,1.2984385115103683,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Verna 1.6 CRDI,-0.772349970857733,360000,0.06651214850012031,2.0,0.5314285714285714,0.3214765100671141,0.9711195956290605,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
